file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/BlueProtocol.java,org.traccar.protocol.BlueProtocol$Anonymous1,"addProtocolHandlers/2[org.traccar.PipelineBuilder,org.traccar.config.Config]",false,32,4,95,0,95,1,1,4,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,4,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/TrackerServer.java,org.traccar.TrackerServer,isDatagram/0,false,49,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/TrackerServer.java,org.traccar.TrackerServer,"TrackerServer/3[org.traccar.Config,java.lang.String,boolean]",true,58,6,127,127,0,2,10,29,0,1,3,10,0,0,0,0,0,0,0,0,7,0,1,1,0,0,30,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/TrackerServer.java,org.traccar.TrackerServer,start/0,false,112,2,1,0,1,3,5,13,0,2,0,5,1,1,0,2,0,0,0,0,3,0,1,0,0,0,13,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/TrackerServer.java,org.traccar.TrackerServer,isSecure/0,false,54,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/TrackerServer.java,org.traccar.TrackerServer,stop/0,false,127,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/TrackerServer.java,org.traccar.TrackerServer,"addProtocolHandlers/2[org.traccar.PipelineBuilder,org.traccar.Config]",false,96,2,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1028,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/TrackerServer.java,org.traccar.TrackerServer,getPort/0,false,98,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/TrackerServer.java,org.traccar.TrackerServer,getAddress/0,false,102,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/TrackerServer.java,org.traccar.TrackerServer,getChannelGroup/0,false,107,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapTilerGeocoder.java,org.traccar.geocoder.MapTilerGeocoder,parseAddress/1[org.traccar.geocoder.JsonObject],false,29,3,8,0,8,9,12,35,2,6,1,12,0,0,1,1,0,0,9,2,6,0,3,0,0,0,13,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapTilerGeocoder.java,org.traccar.geocoder.MapTilerGeocoder,parseError/1[org.traccar.geocoder.JsonObject],false,70,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapTilerGeocoder.java,org.traccar.geocoder.MapTilerGeocoder,"MapTilerGeocoder/4[org.traccar.geocoder.Client,java.lang.String,int,org.traccar.geocoder.AddressFormat]",true,24,2,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OpenGtsProtocol.java,org.traccar.protocol.OpenGtsProtocol,OpenGtsProtocol/1[org.traccar.config.Config],true,31,3,0,0,0,1,2,11,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/T800xProtocolDecoder.java,org.traccar.protocol.T800xProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",false,148,5,4,0,4,24,30,83,7,10,3,30,4,3,0,15,0,1,2,15,11,1,3,0,0,0,55,4,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/T800xProtocolDecoder.java,org.traccar.protocol.T800xProtocolDecoder,decodeAlarm2/1[int],false,113,0,1,1,0,9,0,21,8,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,4,2,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/T800xProtocolDecoder.java,org.traccar.protocol.T800xProtocolDecoder,T800xProtocolDecoder/1[org.traccar.Protocol],true,49,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/T800xProtocolDecoder.java,org.traccar.protocol.T800xProtocolDecoder,"sendResponse/6[org.traccar.protocol.Channel,short,int,int,org.traccar.protocol.ByteBuf,int]",false,68,3,3,3,0,4,7,14,0,1,6,7,0,0,0,1,0,0,0,4,1,0,2,0,0,0,15,2,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/T800xProtocolDecoder.java,org.traccar.protocol.T800xProtocolDecoder,"decodePosition/6[org.traccar.protocol.Channel,org.traccar.protocol.DeviceSession,org.traccar.protocol.ByteBuf,int,int,org.traccar.protocol.ByteBuf]",false,345,8,6,1,5,34,40,147,1,21,6,40,4,1,2,21,0,0,12,83,24,24,4,0,0,0,57,2,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/T800xProtocolDecoder.java,org.traccar.protocol.T800xProtocolDecoder,readDate/1[org.traccar.protocol.ByteBuf],false,135,2,3,3,0,1,8,3,1,0,1,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,2,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/T800xProtocolDecoder.java,org.traccar.protocol.T800xProtocolDecoder,getHeader/0,false,45,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/T800xProtocolDecoder.java,org.traccar.protocol.T800xProtocolDecoder,decodeAlarm1/1[int],false,83,0,1,1,0,13,0,29,12,0,1,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,4,2,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/T800xProtocolDecoder.java,org.traccar.protocol.T800xProtocolDecoder,decodeBleTemp/1[org.traccar.protocol.ByteBuf],false,260,1,1,1,0,2,3,4,1,1,1,3,0,0,0,0,0,1,0,4,1,1,0,0,0,0,7,2,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/T800xProtocolDecoder.java,org.traccar.protocol.T800xProtocolDecoder,"decodeBle/6[org.traccar.protocol.Channel,org.traccar.protocol.DeviceSession,org.traccar.protocol.ByteBuf,int,int,org.traccar.protocol.ByteBuf]",false,266,5,4,1,3,12,15,71,1,2,6,15,3,1,1,1,0,0,46,42,3,39,3,0,0,0,15,2,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/UlbotechProtocol.java,org.traccar.protocol.UlbotechProtocol$Anonymous1,"addProtocolHandlers/2[org.traccar.PipelineBuilder,org.traccar.config.Config]",false,34,5,95,0,95,1,1,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/BceFrameDecoder.java,org.traccar.protocol.BceFrameDecoder,"checksum/2[org.traccar.protocol.ByteBuf,int]",false,29,1,1,1,0,2,2,7,1,2,2,2,0,0,1,0,0,0,0,2,3,1,1,0,0,0,6,10,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/BceFrameDecoder.java,org.traccar.protocol.BceFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",false,39,4,1,0,1,6,7,14,2,1,3,7,1,1,1,1,0,0,0,7,3,5,2,0,0,0,23,4,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/TopflytechProtocolDecoder.java,org.traccar.protocol.TopflytechProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",false,50,5,8,0,8,3,16,19,3,3,3,16,0,0,0,1,0,0,1,2,3,0,1,0,0,0,16,4,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/TopflytechProtocolDecoder.java,org.traccar.protocol.TopflytechProtocolDecoder,TopflytechProtocolDecoder/1[org.traccar.protocol.Protocol],true,31,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/resource/CommandResource.java,org.traccar.api.resource.CommandResource,"send/2[org.traccar.api.resource.Command,long]",false,110,12,2,0,2,5,16,26,1,4,2,16,0,0,1,0,0,0,3,2,7,0,2,0,0,0,17,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/resource/CommandResource.java,org.traccar.api.resource.CommandResource,getDeviceProtocol/1[long],false,74,6,3,2,1,2,3,9,2,1,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,12,2,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/resource/CommandResource.java,org.traccar.api.resource.CommandResource,CommandResource/0,true,70,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/resource/CommandResource.java,org.traccar.api.resource.CommandResource,"get/2[long,boolean]",false,140,9,4,0,4,8,19,32,4,3,2,19,1,1,1,2,1,0,5,1,3,0,4,0,0,0,23,1,1,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/resource/CommandResource.java,org.traccar.api.resource.CommandResource,get/1[long],false,86,13,2,0,2,2,16,15,3,4,1,16,1,1,0,1,0,0,2,0,3,0,2,0,0,1,15,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/SviasProtocol.java,org.traccar.protocol.SviasProtocol,SviasProtocol/1[org.traccar.config.Config],true,32,3,0,0,0,1,3,13,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/TytanProtocol.java,org.traccar.protocol.TytanProtocol,TytanProtocol/1[org.traccar.protocol.Config],true,28,3,1,0,1,1,2,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/common/ExpressionEvaluatorFactory.java,org.traccar.reports.common.ExpressionEvaluatorFactory,createExpressionEvaluator/1[java.lang.String],false,47,3,0,0,0,2,5,5,1,1,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/AplicomProtocol.java,org.traccar.protocol.AplicomProtocol$Anonymous1,"addProtocolHandlers/2[org.traccar.protocol.PipelineBuilder,org.traccar.protocol.Config]",false,31,4,89,0,89,1,1,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OigoProtocol.java,org.traccar.protocol.OigoProtocol,OigoProtocol/1[org.traccar.protocol.Config],true,28,3,1,0,1,1,2,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/web/WebModule.java,org.traccar.web.WebModule,configureServlets/0,false,25,4,0,0,0,1,4,6,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,4,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/PretraceProtocolDecoder.java,org.traccar.protocol.PretraceProtocolDecoder,PretraceProtocolDecoder/1[org.traccar.Protocol],true,32,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/PretraceProtocolDecoder.java,org.traccar.protocol.PretraceProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",false,63,4,0,0,0,12,27,61,3,4,3,27,0,0,1,4,0,2,3,28,4,8,5,0,0,0,18,4,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/G1rusProtocol.java,org.traccar.protocol.G1rusProtocol,G1rusProtocol/1[org.traccar.config.Config],true,29,3,0,0,0,1,2,10,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviProtocolDecoder.java,org.traccar.protocol.ArnaviProtocolDecoder,setInjector/1[org.traccar.protocol.Injector],false,39,2,0,0,0,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviProtocolDecoder.java,org.traccar.protocol.ArnaviProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",false,46,3,1,0,1,2,4,9,2,1,3,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,4,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ArnaviProtocolDecoder.java,org.traccar.protocol.ArnaviProtocolDecoder,ArnaviProtocolDecoder/1[org.traccar.protocol.Protocol],true,32,3,1,0,1,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,fireUserEventTriggered/1[java.lang.Object],false,93,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,fireChannelRegistered/0,false,68,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,fireExceptionCaught/1[java.lang.Throwable],false,88,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,isRemoved/0,false,63,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,"write/2[java.lang.Object,org.traccar.ChannelPromise]",false,186,3,0,0,0,2,1,6,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,8,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,connect/1[java.net.SocketAddress],false,121,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,newFailedFuture/1[java.lang.Throwable],false,224,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,hasAttr/1[org.traccar.AttributeKey<T>],false,251,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,executor/0,false,48,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,fireChannelUnregistered/0,false,73,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,alloc/0,false,239,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,fireChannelRead/1[java.lang.Object],false,98,2,0,0,0,2,1,6,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,9,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,"connect/2[java.net.SocketAddress,java.net.SocketAddress]",false,126,1,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,newProgressivePromise/0,false,214,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,voidPromise/0,false,229,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,writeAndFlush/1[java.lang.Object],false,204,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,newSucceededFuture/0,false,219,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,channel/0,false,43,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,"connect/3[java.net.SocketAddress,java.net.SocketAddress,org.traccar.ChannelPromise]",false,156,2,0,0,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,"bind/2[java.net.SocketAddress,org.traccar.ChannelPromise]",false,146,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,fireChannelReadComplete/0,false,106,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,"writeAndFlush/2[java.lang.Object,org.traccar.ChannelPromise]",false,199,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,name/0,false,53,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,"connect/2[java.net.SocketAddress,org.traccar.ChannelPromise]",false,151,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,fireChannelInactive/0,false,83,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,disconnect/0,false,131,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,deregister/1[org.traccar.ChannelPromise],false,171,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,disconnect/1[org.traccar.ChannelPromise],false,161,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,newPromise/0,false,209,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,close/0,false,136,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,handler/0,false,58,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,deregister/0,false,141,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,bind/1[java.net.SocketAddress],false,116,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,close/1[org.traccar.ChannelPromise],false,166,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,fireChannelActive/0,false,78,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,pipeline/0,false,234,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WrapperContext.java,org.traccar.WrapperContext,fireChannelWritabilityChanged/0,false,111,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
